Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
5.200,0.042,0.221364,5288.157227,28.815001,-0.307444,-0.061438
5.220,0.042,0.183346,5236.527832,28.785002,-0.335327,-0.066090
5.240,0.042,0.143922,5110.458984,28.725000,-0.315315,-0.075523
5.260,0.042,0.103629,5009.906738,28.665001,-0.295303,-0.084955
5.280,0.043,0.062870,4713.901855,28.605000,-0.275291,-0.094387
5.300,0.043,0.022187,4458.460449,28.545000,-0.255279,-0.103820
5.320,0.043,-0.016957,4393.296387,28.469999,-0.237275,-0.113571
5.340,0.043,-0.053820,4324.231445,28.350000,-0.225293,-0.124278
5.360,0.043,-0.091487,4289.599121,28.230000,-0.213312,-0.134985
5.380,0.043,-0.133736,4309.263672,28.110001,-0.201330,-0.145692
5.400,0.043,-0.177665,4325.187012,27.990000,-0.189348,-0.156399
5.420,0.044,-0.216767,4350.822754,27.875000,-0.185843,-0.164588
5.440,0.044,-0.250795,4390.032227,27.775000,-0.207767,-0.165226
5.460,0.044,-0.284171,4402.491699,27.674999,-0.229691,-0.165863
5.480,0.044,-0.317808,4456.828613,27.574999,-0.251615,-0.166500
5.500,0.044,-0.349571,4521.992676,27.475000,-0.273539,-0.167138
5.520,0.044,-0.378830,4577.682617,27.369999,-0.290396,-0.165226
5.540,0.045,-0.406288,4684.046875,27.250000,-0.292053,-0.155666
5.560,0.045,-0.432014,4688.823730,27.130001,-0.293710,-0.146106
5.580,0.045,-0.455525,4722.818848,27.010000,-0.295367,-0.136546
5.600,0.045,-0.476643,4793.794434,26.890001,-0.297024,-0.126986
5.620,0.045,-0.495498,4830.815430,26.780001,-0.289918,-0.117745
5.640,0.045,-0.512139,4883.280273,26.700001,-0.256522,-0.109460
5.660,0.045,-0.526477,4888.295898,26.620001,-0.223126,-0.101175
5.680,0.046,-0.538490,4897.491699,26.540001,-0.189731,-0.092890
5.700,0.046,-0.548432,4883.837891,26.459999,-0.156335,-0.084604
5.720,0.046,-0.556601,4761.192383,26.389999,-0.125170,-0.078805
5.740,0.046,-0.563075,4566.894531,26.350000,-0.100697,-0.080462
5.760,0.046,-0.568024,4475.975586,26.309999,-0.076224,-0.082119
5.780,0.046,-0.571813,4205.805664,26.270000,-0.051750,-0.083776
5.800,0.046,-0.574534,4103.939941,26.230001,-0.027277,-0.085433
5.820,0.047,-0.576000,4101.551270,26.185001,-0.016761,-0.088970
5.840,0.047,-0.576374,4094.425781,26.125000,-0.048118,-0.098148
5.860,0.047,-0.576362,4095.619873,26.065001,-0.079474,-0.107325
5.880,0.047,-0.576484,4102.904297,26.004999,-0.110830,-0.116502
5.900,0.047,-0.576460,4124.798340,25.945000,-0.142187,-0.125680
5.920,0.047,-0.575770,4154.176270,25.865000,-0.183262,-0.134093
5.940,0.047,-0.574535,4159.271484,25.725000,-0.253495,-0.140211
5.960,0.048,-0.573317,4171.492188,25.585001,-0.323728,-0.146329
5.980,0.048,-0.572304,4191.793945,25.445000,-0.393961,-0.152447
6.000,0.048,-0.571081,4260.938477,25.305000,-0.464194,-0.158566
6.020,0.048,-0.569223,4278.652344,25.180000,-0.527830,-0.161912
