Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
14.250,0.139,6643.400391,49.596001,0.404713,-0.380915
14.300,0.140,6492.446777,49.040001,0.385300,-0.361413
14.350,0.141,6422.902832,48.540001,0.376059,-0.354402
14.400,0.141,6453.604492,47.860001,0.390679,-0.362076
14.450,0.142,6294.976074,47.110001,0.414578,-0.375459
14.500,0.143,6190.699707,46.396000,0.427006,-0.372324
14.550,0.143,6178.102539,45.695999,0.434973,-0.362764
14.600,0.144,6013.374512,45.104000,0.422290,-0.345403
14.650,0.144,5687.490723,44.554001,0.401577,-0.325009
14.700,0.145,5316.512207,44.076000,0.370769,-0.324805
14.750,0.146,5021.329590,43.625999,0.336035,-0.332453
14.800,0.146,5288.937012,42.959999,0.313690,-0.352949
14.850,0.147,6353.951172,42.209999,0.296164,-0.378442
14.900,0.147,6820.605469,41.424000,0.287586,-0.378238
14.950,0.148,6845.187988,40.624001,0.282487,-0.368041
15.000,0.149,6783.565430,40.112003,0.274406,-0.344307
15.050,0.149,6627.085449,39.712002,0.265165,-0.315309
15.100,0.150,6410.478516,39.204002,0.252711,-0.310401
15.150,0.150,6181.075195,38.653999,0.239009,-0.314863
15.200,0.151,5922.739746,37.996002,0.236319,-0.328043
15.250,0.151,5894.605957,37.296001,0.237913,-0.344613
15.300,0.152,6011.525879,36.704002,0.256025,-0.341222
15.350,0.152,5939.102051,36.153999,0.280562,-0.330069
15.400,0.153,5876.641602,35.604000,0.314047,-0.311345
15.450,0.153,5865.747070,35.054001,0.351012,-0.289676
15.500,0.154,5749.991211,34.612003,0.392795,-0.287968
15.550,0.154,5619.043945,34.212002,0.436451,-0.294022
15.600,0.155,5622.662109,33.668003,0.467948,-0.315220
15.650,0.155,5545.196777,33.068001,0.494715,-0.342306
15.700,0.156,5371.164063,32.396000,0.484544,-0.357691
15.750,0.156,5224.008301,31.696001,0.460007,-0.368525
15.800,0.157,5184.460938,30.996000,0.395319,-0.368117
15.850,0.157,5059.533691,30.296000,0.315016,-0.363337
15.900,0.157,4888.606445,29.704000,0.236319,-0.360164
15.950,0.158,4841.197754,29.153999,0.158247,-0.357614
16.000,0.158,4854.625977,28.532000,0.115050,-0.353459
16.050,0.159,4781.976074,27.882000,0.085414,-0.348679
16.100,0.159,4675.092773,27.232000,0.078034,-0.324627
16.150,0.159,4588.069824,26.582001,0.079309,-0.293079
16.200,0.160,4489.434082,26.112000,0.075995,-0.248913
16.250,0.160,4413.638184,25.712000,0.070896,-0.199839
16.300,0.160,4312.507813,25.492001,0.059603,-0.175544
16.350,0.161,4075.070557,25.342001,0.045900,-0.160886
16.400,0.161,3856.801270,25.084002,0.024626,-0.183166
16.450,0.161,3674.115479,24.784000,0.000408,-0.219812
16.500,0.162,3532.912598,24.232000,-0.055243,-0.244987
16.550,0.162,3497.601807,23.582001,-0.123118,-0.265700
16.600,0.162,3783.300049,23.076000,-0.221049,-0.249015
16.650,0.163,4192.848145,22.625999,-0.330668,-0.217786
16.700,0.163,4502.743164,22.392000,-0.443500,-0.183804
16.750,0.163,4272.595215,22.242001,-0.557581,-0.148751
16.800,0.164,3736.077148,22.092001,-0.649177,-0.147425
16.850,0.164,3418.719727,21.941999,-0.732029,-0.159216
16.900,0.164,3300.649414,21.576000,-0.771976,-0.182249
16.950,0.165,3339.219238,21.125999,-0.795238,-0.209653
17.000,0.165,3671.721191,20.712000,-0.786380,-0.209755
17.050,0.165,3892.836914,20.312000,-0.765029,-0.199240
17.100,0.165,4049.457031,19.948000,-0.766852,-0.158897
17.150,0.166,4052.104248,19.598000,-0.777686,-0.106955
17.200,0.166,3848.028564,19.608000,-0.830967,-0.047213
17.250,0.166,3586.487305,19.757999,-0.900753,0.015564
17.300,0.167,3400.336182,19.907999,-0.944155,0.052414
17.350,0.167,3286.921631,20.058001,-0.977296,0.079181
17.400,0.167,3315.780762,20.082001,-0.943441,0.065109
17.450,0.167,3484.060303,20.056999,-0.883533,0.035155
17.500,0.168,3721.943604,20.032000,-0.799993,-0.009713
17.550,0.168,3871.187500,20.007000,-0.707262,-0.060380
17.600,0.168,3820.699219,19.820000,-0.626692,-0.096822
17.650,0.169,3665.103271,19.570000,-0.550851,-0.127732
17.700,0.169,3550.784180,19.320000,-0.503459,-0.128586
17.750,0.169,3531.549072,19.070000,-0.467132,-0.117752
17.800,0.169,3549.028076,18.856001,-0.461090,-0.072272
17.850,0.170,3546.587158,18.656000,-0.466826,-0.013320
17.900,0.170,3562.769287,18.780001,-0.486557,0.069494
17.950,0.170,3583.361328,19.030001,-0.511732,0.161587
18.000,0.170,3641.591553,19.460001,-0.519469,0.227065
18.050,0.171,3733.137207,19.960001,-0.520425,0.282194
18.100,0.171,3791.826660,20.496000,-0.499814,0.285929
18.150,0.171,3758.677734,21.046001,-0.470816,0.269677
18.200,0.172,3751.614014,21.488001,-0.444571,0.224975
18.250,0.172,3876.388916,21.888000,-0.419396,0.169209
18.300,0.172,3916.734619,22.072001,-0.415101,0.117115
18.350,0.173,3773.981689,22.172001,-0.418925,0.066447
18.400,0.173,3720.181152,22.236000,-0.445692,0.038494
18.450,0.173,3818.750244,22.286001,-0.481382,0.019375
18.500,0.174,4011.532715,22.354000,-0.529233,0.019528
18.550,0.174,4096.061523,22.429001,-0.581812,0.027176
18.600,0.174,3903.711670,22.504000,-0.631179,0.041477
18.650,0.174,3762.003174,22.579000,-0.679297,0.058366
18.700,0.175,3717.307861,22.708000,-0.714337,0.064701
18.750,0.175,3694.880127,22.858000,-0.744291,0.066932
18.800,0.175,3665.016846,22.972000,-0.765526,0.057232
18.850,0.176,3682.668945,23.072001,-0.783371,0.042892
18.900,0.176,3719.289795,23.064001,-0.812459,0.027864
18.950,0.176,3781.876465,23.014000,-0.845918,0.012568
19.000,0.177,3900.798340,23.072001,-0.896815,-0.005710
19.050,0.177,3997.418945,23.172001,-0.954492,-0.025149
19.100,0.177,3845.301514,23.164001,-1.009646,-0.053535
19.150,0.178,3642.043945,23.114000,-1.063819,-0.085401
19.200,0.178,3568.123535,22.848000,-1.085182,-0.106943
19.250,0.178,3600.660645,22.497999,-1.093786,-0.124469
19.300,0.179,3729.791748,22.256001,-1.073022,-0.121117
19.350,0.179,3833.096680,22.056000,-1.040837,-0.109645
19.400,0.179,3828.367920,21.892000,-0.999016,-0.092667
19.450,0.180,3888.919434,21.742001,-0.953447,-0.073547
19.500,0.180,4102.951660,21.664001,-0.927840,-0.055345
19.550,0.180,4373.771484,21.614000,-0.909995,-0.037500
19.600,0.181,4534.003418,21.528000,-0.909357,-0.010248
19.650,0.181,4670.709961,21.427999,-0.915412,0.020662
19.700,0.181,4885.859863,21.544001,-0.907700,0.063962
19.750,0.181,5316.013184,21.744001,-0.894635,0.112080
19.800,0.182,5880.226563,22.052000,-0.844860,0.135648
19.850,0.182,6244.906250,22.402000,-0.780809,0.149669
19.900,0.182,6300.436035,22.608000,-0.703451,0.130881
19.950,0.183,6323.023438,22.758001,-0.620918,0.099333
20.000,0.183,6409.640625,22.836000,-0.546644,0.063426
20.050,0.183,6413.099609,22.886000,-0.475583,0.025824
20.100,0.184,6131.538574,22.864000,-0.407504,-0.001912
20.150,0.184,5518.645996,22.813999,-0.340585,-0.025811
20.200,0.184,4847.888672,22.764000,-0.270913,-0.037780
20.250,0.185,4385.763184,22.714001,-0.200170,-0.045110
20.300,0.185,4246.768555,22.520000,-0.133787,-0.029495
20.350,0.185,4336.279297,22.270000,-0.069098,-0.004958
20.400,0.186,4409.042480,22.488001,0.000408,0.040228
20.450,0.186,4218.581543,22.888000,0.071788,0.093444
20.500,0.186,4123.916504,23.108000,0.161064,0.140466
20.550,0.187,4263.802246,23.258001,0.257300,0.185079
20.600,0.187,4378.979492,23.588001,0.337475,0.216384
20.650,0.187,4308.677246,23.988001,0.411405,0.242514
20.700,0.188,4195.521973,24.460001,0.445412,0.239277
20.750,0.188,4149.422852,24.960001,0.463895,0.224618
20.800,0.188,4110.933105,25.352001,0.481689,0.177839
20.850,0.189,4012.689697,25.702002,0.499215,0.118568
20.900,0.189,3883.458984,25.728001,0.543126,0.047595
20.950,0.189,3882.920166,25.628000,0.597299,-0.027927
21.000,0.190,4028.665771,25.528000,0.645277,-0.085554
21.050,0.190,4141.681152,25.427999,0.690845,-0.136221
21.100,0.191,4082.546387,25.184000,0.701539,-0.164633
21.150,0.191,3946.631104,24.884001,0.698671,-0.184390
21.200,0.191,3927.668701,24.512001,0.664371,-0.191528
21.250,0.192,3949.484375,24.112000,0.617846,-0.193759
21.300,0.192,3905.660156,23.784000,0.561915,-0.191171
21.350,0.192,3802.528320,23.483999,0.502325,-0.186710
21.400,0.193,3793.788818,23.148001,0.444800,-0.180872
21.450,0.193,3799.748291,22.798000,0.388079,-0.174499
21.500,0.193,3718.591309,22.484001,0.326539,-0.169502
21.550,0.193,3661.677734,22.184000,0.263125,-0.165041
21.600,0.194,3681.312012,21.920000,0.186175,-0.168610
21.650,0.194,3627.970215,21.670000,0.103960,-0.175302
21.700,0.194,3554.847900,21.348000,0.029317,-0.180617
21.750,0.195,3533.112061,20.997999,-0.042382,-0.185397
21.800,0.195,3476.830322,20.648001,-0.077830,-0.175034
21.850,0.195,3443.801025,20.298000,-0.099180,-0.158782
21.900,0.196,3444.193359,20.092001,-0.099422,-0.133353
21.950,0.196,3399.052490,19.941999,-0.091456,-0.104355
22.000,0.196,3359.445313,19.792000,-0.097026,-0.068474
22.050,0.196,3372.468018,19.642000,-0.107860,-0.029916
22.100,0.197,3584.877686,19.564001,-0.135444,0.023785
22.150,0.197,4085.313232,19.514000,-0.169540,0.083375
22.200,0.197,4305.564453,19.823999,-0.199507,0.146406
22.250,0.198,4102.706055,20.274000,-0.227868,0.210775
22.300,0.198,3700.287598,20.760000,-0.242922,0.254955
22.350,0.198,3719.422607,21.260000,-0.252800,0.291282
22.400,0.198,3981.496094,21.760000,-0.253501,0.314073
22.450,0.199,4176.446289,22.260000,-0.250633,0.331599
22.500,0.199,4243.223633,22.832001,-0.243177,0.353714
22.550,0.199,4275.587891,23.432001,-0.233935,0.377614
22.600,0.200,4409.913574,24.176001,-0.227906,0.404955
22.650,0.200,4628.089844,24.976000,-0.223127,0.433634
22.700,0.200,4813.615723,25.776001,-0.231654,0.457037
22.750,0.201,4882.394531,26.576000,-0.245356,0.478387
22.800,0.201,4948.998535,27.412001,-0.269383,0.502032
22.850,0.202,5213.845703,28.262001,-0.297426,0.526569
22.900,0.202,5610.131836,29.256001,-0.320420,0.550876
22.950,0.203,5962.247559,30.306000,-0.341452,0.575095
23.000,0.203,6174.537598,31.356001,-0.345505,0.583252
